GaiaDR3_ID,TIC_ID,sector,Tmag,skew_flux,kurt_flux,num_flares,ED_flare,median_flux,iqr_half_flux,camera,ccd,cadence_s
2102119176929154304,121731834,55,10.593,0.1199339106678962,0.3361718654632568,,,9155.8447265625,13.254609107971191,3.0,1.0,120.0
2102119176929154304,121731834,74,10.593,0.0143210394307971,0.0317397117614746,,,9101.7041015625,13.178828239440918,4.0,1.0,120.0
2102119176929154304,121731834,75,10.593,0.0392696000635623,0.0560059547424316,,,9025.447265625,12.963027954101562,4.0,2.0,120.0
2102119176929154304,121731834,80,10.593,0.0026169705670326,0.0348448753356933,,,9267.7255859375,13.947265625,3.0,2.0,120.0
2102119176929154304,121731834,81,10.593,0.011137711815536,0.0389647483825683,,,9160.955078125,13.244375228881836,3.0,1.0,120.0
2102119176929154304,121731834,82,10.593,0.0312746614217758,0.0089492797851562,,,9171.6962890625,12.685781478881836,3.0,1.0,120.0
2130322955850385280,158415898,74,13.4636,-0.0046930527314543,0.0209159851074218,,,699.888671875,7.28802490234375,4.0,1.0,120.0
2130322955850385280,158415898,75,13.4636,-0.0371079742908477,0.1318526268005371,,,685.3377075195312,6.286618709564209,4.0,2.0,120.0
2130322955850385280,158415898,80,13.4636,-0.033465202897787,0.161388874053955,,,674.0856323242188,7.034351825714111,3.0,3.0,120.0
2130322955850385280,158415898,82,13.4636,0.0731767565011978,0.2022452354431152,,,659.21337890625,5.862488746643066,3.0,4.0,120.0
2130397585201614080,158660814,74,12.9193,0.0177467558532953,3.4301671981811523,,,993.830078125,13.53967571258545,4.0,1.0,120.0
2130397585201614080,158660814,75,12.9193,-0.016438640654087,0.841094970703125,,,1047.8905029296875,11.1170654296875,4.0,2.0,120.0
2130397585201614080,158660814,80,12.9193,0.0096225421875715,0.1699202060699463,,,1250.174560546875,16.751951217651367,3.0,3.0,120.0
2130397585201614080,158660814,82,12.9193,-0.0199489928781986,0.0176985263824462,,,1234.6746826171875,19.26692008972168,3.0,4.0,120.0
2119511080054847616,123445166,74,12.8615,-0.0089581897482275,0.0346226692199707,,,1149.9744873046875,6.52020263671875,4.0,2.0,120.0
2119511080054847616,123445166,75,12.8615,-0.00507980491966,0.1038384437561035,,,1138.9288330078125,6.772131443023682,4.0,2.0,120.0
2119511080054847616,123445166,80,12.8615,0.0293301716446876,0.2421233654022216,,,1216.8118896484375,6.09417724609375,3.0,3.0,120.0
2119511080054847616,123445166,81,12.8615,0.0001269979984499,-0.006197452545166,,,1244.8690185546875,6.035751819610596,3.0,4.0,120.0
2119511080054847616,123445166,82,12.8615,-0.0034170509316027,0.011690616607666,,,1194.3834228515625,6.117519378662109,3.0,4.0,120.0
2080353416547448320,272843763,74,13.1933,-0.0158259067684412,0.1071419715881347,,,828.8515625,7.014659404754639,4.0,1.0,120.0
2080353416547448320,272843763,75,13.1933,-0.0412010066211223,0.0329844951629638,,,808.9616088867188,7.018536567687988,4.0,2.0,120.0
2080353416547448320,272843763,81,13.1933,0.0182816348969936,0.1112816333770752,,,803.5477905273438,6.958842754364014,3.0,2.0,120.0
2080353416547448320,272843763,82,13.1933,-0.0070694717578589,-0.0086762905120849,,,828.5613403320312,6.420510292053223,3.0,1.0,120.0
2080355615570219904,273044848,74,13.0721,-0.012673026882112,0.102607250213623,,,936.3101196289062,7.300893306732178,4.0,1.0,120.0
2080355615570219904,273044848,75,13.0721,0.0447217524051666,0.0819318294525146,,,911.8282470703124,7.169439792633057,4.0,2.0,120.0
2080355615570219904,273044848,81,13.0721,0.1957035958766937,2.370997905731201,,,925.7769775390624,6.582342624664307,3.0,2.0,120.0
2080355615570219904,273044848,82,13.0721,0.0001170391624327,0.0223016738891601,,,929.6885986328124,6.051037788391113,3.0,1.0,120.0
2130825020347168512,158731243,80,14.7819,-0.0256353709846735,0.1918141841888427,,,171.66880798339844,5.447220325469971,3.0,3.0,120.0
2130825020347168512,158731243,81,14.7819,0.0131101477891206,0.0792453289031982,,,181.4111328125,4.153316497802734,3.0,3.0,120.0
2130825020347168512,158731243,82,14.7819,0.1127101853489875,1.6110906600952148,,,154.69366455078125,4.404606819152832,3.0,4.0,120.0
2129158435598210816,159643991,80,14.8331,0.037464365363121,0.0117504596710205,,,160.73622131347656,6.2418131828308105,3.0,3.0,120.0
2129158435598210816,159643991,82,14.8331,-0.0003635496541392,0.279789924621582,,,171.41217041015625,4.7436323165893555,3.0,4.0,120.0
2130866904868424320,158489787,80,14.9227,-0.0613800063729286,0.6430768966674805,,,187.11248779296875,7.365647792816162,3.0,3.0,120.0
2130866904868424320,158489787,81,14.9227,0.1638429760932922,2.0268783569335938,,,200.70150756835935,5.084820747375488,3.0,3.0,120.0
